time,robot_x,robot_y,robot_z,yaw,mode,obstacle_type,obstacle_x,obstacle_y,obstacle_z,obstacle_sx,obstacle_sy,obstacle_sz,target_x,target_y,target_z
10.784,0.9572525210133425,4.7085798318360546,0.5752632200408422,-0.036056865508117056,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
10.816,0.9771791041252219,4.695904764303545,0.575314569702398,-0.020490134712400257,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
10.848,0.9972724358497564,4.6835387844427245,0.5753572803246474,-0.004923137293688634,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
10.88,1.0175284815725378,4.671484468832789,0.5753882169502984,0.010644270163772748,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
10.912,1.037943142199339,4.65974433514237,0.5754052911926808,0.026212187085241666,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
10.944,1.0585122548661867,4.648320841317349,0.5754075936816927,0.04178066295052823,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
10.976,1.079231594061665,4.637216384473419,0.5753954277039104,0.057349695401466484,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.008000000000001,1.1000968731870338,4.626433299527663,0.5753702445992497,0.07291923241469754,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.040000000000001,1.121103746541144,4.615973857626482,0.5753344893385035,0.0884891782565986,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.072000000000001,1.1422478116803185,4.605840264443584,0.5752913716367047,0.10405940267482891,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.104000000000001,1.1635246120720049,4.59603465843021,0.5752445834269642,0.11962975255307925,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.136000000000001,1.1849296399380695,4.586559109100011,0.5751979871335546,0.13520006507486537,AVOID,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.168000000000001,1.206458339170895,4.577415615423536,0.5751553007105031,0.15077018132577694,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.200000000000001,1.2280552186905542,4.568598373101912,0.5751178305995915,0.16624280718558826,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.232000000000001,1.249671027814366,4.560100778566238,0.5750867113729633,0.18153243252691495,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.264,1.2712625907991748,4.551915647073979,0.5750629218488489,0.19656373860800597,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.296,1.2927926359742237,4.544035438804084,0.5750472744514652,0.21127001741726306,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.328,1.314229620683913,4.536452486161214,0.5750403747093216,0.22559167458531557,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.36,1.3355475534182513,4.529159216801232,0.5750425544605223,0.23947486481414565,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.392,1.3567258145815362,4.522148367996885,0.5750537880360019,0.25287028682233215,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.424,1.3777489773620297,4.515413188870776,0.5750736047858598,0.26573214479757695,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.456,1.398606630141302,4.508947627743985,0.5751010134067986,0.27801723736161327,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.488,1.4192932018415925,4.502746502393775,0.5751344563497591,0.2896837800376278,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.52,1.43980779157519,4.496805651291044,0.5751718637305548,0.3006927291563628,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.552,1.4601540037374756,4.4911220650195585,0.5752107735431276,0.31100744351257875,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.584,1.4803397897681119,4.485693996655781,0.5752485100364276,0.3205928738364473,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.616,1.500359091641207,4.480515004628668,0.5752817687170605,0.3294457667866835,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.648,1.5201946752167028,4.47557447697153,0.5753070498862707,0.33758668274389103,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.68,1.5398321310230185,4.470862253470969,0.5753215836752475,0.34503513410149816,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.712,1.559259768611989,4.4663687188487415,0.5753236806887103,0.35180933939114206,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.744,1.5784685157821683,4.462084881462898,0.5753129336360135,0.35792626642384734,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.776,1.5974518230205084,4.458002438628014,0.575290247930888,0.36340252193745415,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.808,1.6162084405795645,4.454114920200683,0.5752578141040173,0.368261123958672,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.84,1.634744248524418,4.450418523629796,0.5752188999906765,0.3725365637042039,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.872,1.6530649925793786,4.446909414824329,0.5751772094363449,0.37626257737927,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.904,1.6711762888451809,4.44358373656535,0.5751365227074734,0.37947191435717254,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.936,1.6890836279541384,4.440437616405492,0.5751003896798721,0.3821953854215815,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
11.968,1.7067923787628743,4.437467173858064,0.5750718834695407,0.3844607283913902,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.0,1.7243077917249856,4.434668526634192,0.5750534076896152,0.3862916300026339,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.032,1.7416350020826357,4.432037795727335,0.5750465465293034,0.3877070127629534,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.064,1.7587790329910853,4.429571109210882,0.5750519517013966,0.38872053899239384,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.096,1.7757447986638069,4.427264604666957,0.5750692699464376,0.3893410902545305,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.128,1.7925371075224787,4.425114430399705,0.5750971251746426,0.389575579483043,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.16,1.8091606651025334,4.4231167461477945,0.5751331775019787,0.38943105589346383,RECOVER,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.192,1.8256200765474502,4.421267723819036,0.5751742794819961,0.38891504543077576,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.224,1.8419435333593615,4.419573253987597,0.5752175812967698,0.3879630321952191,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.256,1.8581628325221977,4.418040707141678,0.5752600345148795,0.38651274549070463,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.288,1.8743133102514609,4.416678827190031,0.5752986630099041,0.3845038806107589,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.32,1.890433784255894,4.415497607155424,0.5753308398958221,0.38187898148395727,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.352,1.9065656608862005,4.414507806563488,0.575354493234642,0.3785842098907,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.384,1.9227520795669066,4.413720471592208,0.5753682441266331,0.37456983559426704,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.416,1.9390375520563508,4.413146643531986,0.5753714846513381,0.36979006596251907,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.448,1.955467858615073,4.412797157319753,0.5753643924320091,0.3642024411927191,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.48,1.972090062962149,4.412682472704287,0.5753478934212933,0.3577671966192063,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.512,1.9889525270023989,4.412812490265399,0.5753235882990624,0.3504467228466283,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.544,2.0061049242227935,4.413196351768681,0.5752936574062577,0.34220538477452156,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.576,2.0235982503866654,4.41384222451881,0.5752607492740744,0.33300983959385433,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.608,2.0414848297947046,4.414757069807406,0.5752278486227344,0.3228297900958978,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.64,2.0598027357188395,4.415941184374494,0.5751974148673998,0.311666122437278,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.672,2.078543375131343,4.417378100438841,0.575169750515087,0.29960598612878686,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.704,2.0976984598787696,4.419050900489681,0.5751452336419685,0.2867342284614546,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.736,2.117259950539885,4.420942299596429,0.5751244194705228,0.2731320479340091,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.768,2.1372200043757923,4.423034723862856,0.5751080610733583,0.25887583545894954,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.8,2.1575709557559195,4.425310391520676,0.5750970555211696,0.2440364021332333,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.832,2.1783052906911697,4.427751384266503,0.5750923314453347,0.2286786100726345,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.864,2.19941561124301,4.430339708336489,0.5750947023425674,0.2128613853074879,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.896,2.220894603691517,4.433057349605114,0.5751047120306871,0.1966380351891387,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.928,2.2427350104474364,4.435886323162352,0.5751224953972119,0.18005672488707095,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.96,2.264929605594678,4.438808717905563,0.5751476731936036,0.1631609761708241,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
12.992,2.2874711738678277,4.441806736642783,0.5751792947529041,0.1459900961685052,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.024000000000001,2.3103524928085264,4.444862732093362,0.5752158375896352,0.12857950162368956,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.056000000000001,2.333566317806547,4.447959239048134,0.5752552677403443,0.11096095420406821,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.088000000000001,2.357105369715807,4.451079002860089,0.5752951591522165,0.09316275090793459,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.120000000000001,2.3809623247406444,4.454205004400453,0.5753328644214025,0.07520991701940392,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.152000000000001,2.4051298063102333,4.457320481631937,0.5753657231653211,0.05712443320571497,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.184000000000001,2.4296003786938685,4.4604089480005635,0.5753912891039888,0.03892550435157321,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.216000000000001,2.454366542150246,4.463454207903534,0.5754075534650116,0.020629856658142563,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.248000000000001,2.479420729442301,4.466440369530744,0.5754131413687452,0.002252038350687554,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.280000000000001,2.504755303579158,4.469351855390273,0.5754074597292455,-0.01619530050246876,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.312000000000001,2.5303625566642345,4.472173410813537,0.5753907797549769,-0.03470116502360295,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.344,2.556234709732803,4.474890110702417,0.575364243741459,-0.05325601355544102,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.376,2.5823639134557173,4.4774873647404245,0.5753297936220408,-0.07185159060255816,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.408,2.60874224957295,4.479950921253267,0.5752900266915371,-0.09048078304317614,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.44,2.6353617329062833,4.482266869877173,0.5752479911183598,-0.10913748779181619,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.472,2.6622143137893537,4.484421643176852,0.5752069395779198,-0.1278164829900845,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.504,2.689291880748533,4.4864020173463794,0.575170063083617,-0.14651330040888247,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.536,2.716586263271226,4.488195112120934,0.5751402286288919,-0.1652241017117531,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.568,2.744089234509437,4.489788390021376,0.5751197435845323,-0.18394556400780285,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.6,2.771784554595829,4.491171135841474,0.5751098231879013,-0.20266143856401006,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.632,2.799655808496242,4.492333333484042,0.575110847661348,-0.22135694381267326,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.664,2.827686904868349,4.493265579031895,0.5751223701990597,-0.24001933936816994,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.696,2.8558620835085855,4.493959072221912,0.5751431666094525,-0.2586376359015448,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.728,2.884165921005667,4.49440560568051,0.575171343113389,-0.2772023541751628,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.76,2.912583334765535,4.494597552364621,0.575204493331894,-0.2957053237952104,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.792,2.9410995855963233,4.494527851583907,0.5752398917644717,-0.31413951257182116,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.824,2.9697002790603086,4.494189993922094,0.575274708322044,-0.3324988790893255,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.856,2.9983713658104043,4.4935780053257925,0.5753062269688691,-0.35077824337099195,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.888,3.0270991411293102,4.4926864305857315,0.5753320513813065,-0.36897317264606116,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.92,3.05587024387844,4.4915103163967,0.5753502817669814,-0.38707988072655186,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.952,3.0846716550410305,4.490045194147959,0.575359649500983,-0.40509514022710996,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
13.984,3.1134906960106914,4.488287062565668,0.5753595998060144,-0.4230162069291096,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.016,3.142315026735874,4.486232370303415,0.5753503170174911,-0.4408407552696658,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.048,3.1711326437859793,4.483877998556804,0.5753326916578395,-0.45856682352591965,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.08,3.1999318783603496,4.481221243763327,0.5753082331980873,-0.47619276699559226,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.112,3.2287013942211917,4.47825980043925,0.5752789366239516,-0.4937172174592709,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.144,3.2574301854990186,4.4749917442001,0.5752471144097133,-0.5111390474425618,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.176,3.2861075742968455,4.471415515009427,0.5752152079719192,-0.5284573381879799,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.208,3.3147232080083855,4.467529900700529,0.5751855939548465,-0.5456713506749528,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.24,3.3432670562658986,4.463334020816364,0.5751604007217247,-0.5627804993836053,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.272,3.3717294074441555,4.458827310812872,0.5751413492243309,-0.579784328719909,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.304,3.4001008646663675,4.454009506669498,0.5751296301293806,-0.5966824920955838,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.336,3.4283723412835325,4.4488806299473165,0.5751258259058224,-0.6134747336185858,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.368,3.456535055827797,4.443440973329624,0.5751298827980625,-0.6301608722551989,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.4,3.48458052647042,4.437691086672303,0.5751411335410487,-0.6467407882299744,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.432,3.512500565043177,4.431631763582021,0.5751583676429445,-0.6632144113762085,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.464,3.5402872707062842,4.425264028529882,0.5751799423872266,-0.6795817111541446,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.496,3.5679330233642785,4.418589124497238,0.5752039246701097,-0.6958426881101002,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.528,3.595430476942381,4.411608501139695,0.5752282516159593,-0.7119973666344688,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.56,3.622772552638928,4.404323803445683,0.5752508967539758,-0.7280457889616887,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.592,3.6499524322642594,4.396736860858084,0.5752700284609702,-0.7439880104159405,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.624,3.676963551763558,4.3888496768219305,0.5752841483565628,-0.7598240959278861,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.656,3.7037995950015885,4.380664418718564,0.5752921992731421,-0.775554117827423,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.688,3.730454487862848,4.372183408147136,0.57529363513359,-0.7911781548631229,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.72,3.7569223926933804,4.3634091115178295,0.5752884483172446,-0.8066962923252897,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.752,3.7831977030828012,4.35434413092738,0.5752771536036386,-0.8221086230730776,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.784,3.809275038959295,4.344991195295704,0.5752607312651625,-0.8374152492018505,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.816,3.835149241948619,4.335353151751895,0.5752405350550419,-0.8526162840454494,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.848,3.860815370932173,4.32543295726756,0.5752181734596998,-0.8677118541948567,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.88,3.88626869773003,4.315233670544449,0.5751953744603969,-0.8827021012304653,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.912,3.9115047028329024,4.30475844417078,0.5751738450499316,-0.8975871829069496,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.944,3.9365190711120017,4.294010517065745,0.5751551368226014,-0.9123672735921933,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
14.976,3.96130768744672,4.282993207234195,0.575140528122527,-0.9270425638387031,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.008000000000001,3.985866632225674,4.271709904852992,0.5751309315918107,-0.9416132590504942,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.040000000000001,4.010192176695177,4.2601640657073645,0.5751268336627653,-0.9560795772939241,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.072000000000001,4.034280778148906,4.248359204989982,0.5751282697917064,-0.9704417463807277,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.104000000000001,4.058129074971684,4.236298891468019,0.5751348362688923,-0.9847000004194697,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.136000000000001,4.081733881567341,4.223986742014838,0.5751457365030924,-0.9988545760821469,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.168000000000001,4.105092183214407,4.211426416493907,0.5751598570029736,-1.012905708861545,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.200000000000001,4.1282011309029425,4.198621612973886,0.5751758660659171,-1.026853629599434,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.232000000000001,4.1510580362106735,4.185576063246279,0.5751923265995381,-1.0406985615453486,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.264000000000001,4.173660366276663,4.1722935286112355,0.5752078136487643,-1.0544407181623539,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.296000000000001,4.196005738926148,4.15877779589358,0.5752210271269891,-1.0680803018340603,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.328000000000001,4.218091917991581,4.145032673650167,0.5752308909353238,-1.0816175035520141,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.36,4.239916808863117,4.1310619885314575,0.5752366310211021,-1.0950525035816425,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.392,4.2614784542879125,4.116869581764472,0.5752378268451896,-1.1083854730253895,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.424,4.282775030422819,4.102459305730808,0.5752344330268068,-1.121616576130446,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.456,4.303804843130708,4.087835020621508,0.5752267704185864,-1.1347459731312703,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.488,4.32456632449786,4.073000591159552,0.575215488328682,-1.1477738233781605,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.52,4.3450580295396435,4.05795988338985,0.5752015018540398,-1.1607002884848732,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.552,4.365278633054829,4.042716761544937,0.5751859101461347,-1.17352557781689,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.584,4.3852269265541715,4.027275084999774,0.5751699078702701,-1.1862499181705257,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.616,4.404901815249039,4.011638705336356,0.5751546924738267,-1.1988735236106194,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
15.648,4.424302315085728,3.995811463540539,0.5751413731627387,-1.2113965737460923,GO,brick_block,0.379553,0.0437297,0.76,6.0,6.0,2.0,0.0,-9.2393,0.710646
