time,robot_x,robot_y,robot_z,yaw,mode,obstacle_type,obstacle_x,obstacle_y,obstacle_z,obstacle_sx,obstacle_sy,obstacle_sz,target_x,target_y,target_z
7.68,0.0707782010529578,5.383091565070656,0.5778984208607196,-1.5941177867387846,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
8.192,0.06054980688944858,4.940185663564402,0.5787506529668481,-1.5950440513997814,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
8.704,0.053553158789150526,4.637335919770693,0.5734330195422224,-1.5896882163683161,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
9.216000000000001,0.04910517259827808,4.4829126813488775,0.5746290115090944,-1.5157962051764473,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
9.728,0.04218268751100114,4.450288455166759,0.5759033236582283,-1.5129001897248788,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
10.24,0.03296103951436151,4.529321101563038,0.5745562483931829,-1.649802657121726,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
10.752,0.03227867171969082,4.663061266606072,0.5752878349712781,-1.7458110732312022,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
11.264,0.04694404202645563,4.848150139790638,0.5758894007662706,-1.6624016540557929,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
11.776,0.06510101652518403,5.076882268905545,0.5752533624294227,-1.4846922174269335,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
12.288,0.0676621520818602,5.333927242968652,0.5747999923406859,-1.2834807688640097,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
12.8,0.04171520245533552,5.600690691182377,0.5753933041971975,-1.0842776248812052,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
13.312000000000001,0.018548542947229123,5.798521702534141,0.5752585368105165,-0.933431346060438,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
13.824,0.02892103483754175,5.899061617101883,0.5750313931206712,-0.8203780387591668,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
14.336,0.0692885729964652,5.933094192917561,0.5753012867610524,-0.7277075465907652,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
14.848,0.13317644853526642,5.9248454720447645,0.5751889885175582,-0.645308416980053,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
15.36,0.2152784687979186,5.890706733874558,0.5750255743528031,-0.5696504501490005,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
15.872,0.3160757570417228,5.839221264031396,0.5752298357736122,-0.510979497759024,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
16.384,0.4966679799323532,5.739589262005414,0.5752668797356554,-0.5967329056311416,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
16.896,0.7817252099344442,5.557256909841867,0.5752433133480399,-0.8164090787999823,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
17.408,1.1012484397827342,5.295816867647928,0.5751888744065973,-1.0374276832694116,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
17.92,1.3943023311109843,4.987384001010513,0.5749734091071982,-1.224478866686946,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
18.432000000000002,1.6028348531659975,4.751375675021743,0.5750934476698527,-1.3452922320865526,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
18.944,1.7322354345125448,4.650123840268229,0.5759194215410453,-1.486460564268813,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
19.456,1.8134970077383665,4.68362320476711,0.5751858856614582,-1.6750514926322377,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
19.968,1.8809443474708993,4.809962926811037,0.574783959804469,-1.8743783669517267,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
20.48,1.9518408640141427,4.978668493366285,0.575264356224491,-2.024418105098866,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
20.992,2.0373601941242736,5.17197158228536,0.5759395346489224,-1.9902988168230182,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
21.504,2.1359816357645847,5.397729387083888,0.5751960674521401,-1.82929058498296,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
22.016000000000002,2.22788122962594,5.649654201530899,0.5746639212881677,-1.6316390803237264,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
22.528,2.295244684356673,5.920765752213961,0.5754597872531736,-1.4278913938435347,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
23.04,2.337523603550067,6.1482591258418875,0.5753659033089478,-1.2639157594039523,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
23.552,2.378775614729951,6.266656511499345,0.5751909056687997,-1.1402496225250256,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
24.064,2.4280341593464154,6.303260618732653,0.5750868988330734,-1.038848920629184,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
24.576,2.487165712271545,6.286393275301393,0.5750654100931251,-0.9482819342163125,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
25.088,2.5563591662737988,6.235491593517618,0.575232411974913,-0.8646892854874281,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
25.6,2.636278264083281,6.162917950962639,0.5752852117517863,-0.789209465416795,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
26.112000000000002,2.7630544219360895,6.040708226774685,0.5751159322490814,-0.8104323830996775,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
26.624000000000002,2.976939430678473,5.817544770098097,0.5752142697470082,-0.9948612288296759,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
27.136,3.2218063238875447,5.508574724579874,0.5751800801975452,-1.2050092394596843,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
27.648,3.4476330921002165,5.1344071172848365,0.5751771516299102,-1.3924215014794536,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
28.16,3.6265528837333556,4.71441637022825,0.5752563590075797,-1.549934731641329,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
28.672,3.747988911178643,4.284363091117625,0.5750251357318528,-1.676194533740121,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
29.184,3.8260400748444794,3.962989672738054,0.5751267848631688,-1.7596711505340434,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
29.696,3.8876951274104066,3.787997817004683,0.5758833426285112,-1.8654869774115743,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
30.208000000000002,3.960563353852286,3.763591892642948,0.574982496401003,-2.0427528919929756,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
30.72,4.0588251971583755,3.839110652546198,0.5749422837209748,-2.239812467771817,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
31.232,4.19081489057628,3.9716038887460003,0.5756390210930998,-2.4406277337002207,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
31.744,4.359735760207087,4.127597210993492,0.5754027079700269,-2.6421094377807086,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
32.256,4.559906293318906,4.279914623296736,0.5750473464762382,-2.8320923554715507,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
32.768,4.767924409479172,4.406643970657671,0.5753260461806617,-2.884033240045943,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
33.28,5.004650508167146,4.5191317713427,0.5748812756515875,-2.7646709817030146,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
33.792,5.212616511162825,4.6114013602028505,0.5752381588017771,-2.615732141277753,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
34.304,5.312983396915617,4.64866502700489,0.5756542708160497,-2.4748293424153185,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
34.816,5.3338112372258255,4.635896014736306,0.5748731660476383,-2.337740930364203,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
35.328,5.3066408645299665,4.583526865994736,0.5748966894348575,-2.2053356857696493,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
35.84,5.25339524693329,4.500208973757524,0.5754680898038014,-2.0777749877363676,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
36.352000000000004,5.188257357054921,4.390665668684345,0.5753481315064115,-1.9530877979488148,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
36.864000000000004,5.100661886723089,4.20235274848546,0.5748239229634583,-1.8498569871546178,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
37.376,4.993550026728401,3.90939897120369,0.5751448174122528,-1.8147088750298488,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
37.888,4.87966326900915,3.5456753223907986,0.5755420621580329,-1.8253343397490436,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
38.4,4.7603242377976995,3.1379325828174194,0.5751264904471755,-1.8623047043165792,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
38.912,4.6319565002067495,2.7047759440075576,0.5750165274097396,-1.906567748342425,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
39.424,4.490928081269397,2.2584965673512176,0.5753325716623027,-1.9456960680467685,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
39.936,4.349111396191025,1.839286714083744,0.5752540596530865,-1.9753222257513459,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
40.448,4.247988620580902,1.5441333455723523,0.5746815204017931,-1.9971076552391616,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
40.96,4.200299024348321,1.3881086341069966,0.5758015590347167,-2.0796781747594832,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
41.472,4.2183000856014985,1.3688334848953494,0.5754972164022327,-2.2505718363045877,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
41.984,4.296927184100884,1.436063529968112,0.5748019951391685,-2.446252186021302,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
42.496,4.430883773171643,1.5480581727589366,0.5753429935209304,-2.64679698117703,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
43.008,4.613187937682993,1.672647618327365,0.5755691753525641,-2.8482215786103673,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
43.52,4.835311218078056,1.7860194880486382,0.5751678578018412,-3.0497628545292517,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
44.032000000000004,5.087546258708435,1.87114228585639,0.5751409891454918,3.031924078411888,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
44.544000000000004,5.357486281016291,1.9169216946172671,0.5753901544823182,2.834628424821714,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
45.056,5.612615287587058,1.9252467445229804,0.5751244124583599,2.7461449877322663,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
45.568,5.87490554240369,1.894750822411511,0.5749270577729632,2.8417905998914974,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
46.08,6.117879847576102,1.852074892194499,0.5756257024817568,2.9939903952342437,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
46.592,6.2419489766973655,1.8268983582172758,0.5753514097945502,-3.1412968739008447,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
47.104,6.257676147715489,1.8091781015444424,0.5746516579982835,-2.9892295565802067,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
47.616,6.201862278122055,1.7863675036129354,0.5752451095531572,-2.8399214182272816,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
48.128,6.101218991002674,1.7510618916081724,0.575518876805233,-2.6949258670180885,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
48.64,5.975022380077716,1.6991860283945546,0.5750679811888402,-2.5541083078022586,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
49.152,5.793470318035269,1.5961682322375697,0.574784794522141,-2.401142646961037,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
49.664,5.541750634404067,1.4076612969387627,0.5755213233070134,-2.2701806188321036,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
50.176,5.261879664103491,1.1481871659495333,0.5755023668876651,-2.167179101087249,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
50.688,4.979870550298725,0.8332674585728902,0.5748848421990223,-2.0907178382756255,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
51.2,4.7088674375594906,0.47639972498673455,0.5750974698347251,-2.038502912093388,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
51.712,4.461983574763641,0.10623209938492566,0.5752584796763285,-2.0074690131041444,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
52.224000000000004,4.283070650863056,-0.17136428995533676,0.5751168742268755,-1.9913659815698195,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
52.736000000000004,4.176590948377771,-0.327638851491168,0.5758069589263232,-2.0313163005542108,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
53.248000000000005,4.170793961723371,-0.35856877645852203,0.5755370496391597,-2.123859619026288,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
53.76,4.238673594665219,-0.2995485594692247,0.5757580108293296,-2.2716346304928052,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
54.272,4.352935490773031,-0.18024160114155777,0.5753105162960579,-2.4621845642579445,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
54.784,4.511566873024555,-0.03466095271906003,0.574833837958721,-2.661783727542408,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
55.296,4.710659733851785,0.11079355314864703,0.5753129688512475,-2.8629691791496925,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
55.808,4.944020806116238,0.23646357067577012,0.5755616049366815,-3.064402811612012,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
56.32,5.2032027279899475,0.32823837577598547,0.5752127791726686,3.018107589132809,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
56.832,5.4569975038619525,0.38104955684277453,0.5748208362291066,2.8960794785367656,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
57.344,5.718113606207147,0.39533035911991,0.575449317197179,2.963088977954684,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
57.856,5.976683042854426,0.389540661654113,0.5757670113794625,3.1164344740265153,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
58.368,6.129655656936433,0.3834480573039068,0.5748124850890007,-3.022197051178743,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
58.88,6.168900386761805,0.3709905859733408,0.5747717564805371,-2.8755190711968766,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
59.392,6.133549032512242,0.34502276409888166,0.5756050149019882,-2.7319397834446844,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
59.904,6.05161902580559,0.3018731246196219,0.5753347197414206,-2.5926835337272927,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
60.416000000000004,5.943525549999947,0.24032711801517875,0.5748748064764723,-2.458089739410326,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
60.928000000000004,5.797706139737841,0.1364359429242171,0.5750765084357826,-2.318511445514106,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
61.44,5.584822836140418,-0.05801484322714032,0.5756657100554432,-2.2128899586043955,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
61.952,5.338511449779388,-0.3272217043900524,0.5751380813703979,-2.1420461441325944,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
62.464,5.081939154868186,-0.6509675053181068,0.5748515579950642,-2.0987616089953414,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
62.976,4.826102144976161,-1.0130633012724346,0.5753599727351115,-2.077839636561936,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
63.488,4.574564192568592,-1.4010754605964437,0.5754101617205254,-2.0741713229421848,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
64.0,4.326833267304049,-1.805643848285736,0.575091715167459,-2.082225355171495,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
64.512,4.168055259016111,-2.160534673598401,0.5795815532774177,-2.1685211825664004,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
65.024,4.221386857274422,-2.366982171107968,0.5726069138891906,-2.369599468172186,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
65.536,4.223317736487047,-2.555921875014878,0.5740937841966212,-2.58365408183534,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
66.048,4.195561779093801,-2.7206256288996973,0.5778892715735724,-2.780546353335499,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
66.56,4.143106018394753,-2.860323801305566,0.5756915026137901,-2.9564725764047814,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
67.072,4.089328466604809,-2.9586334272664043,0.5731947228916278,-3.0883776715031437,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
67.584,4.055885389694841,-3.0208257684386393,0.576709187888211,3.1073297356617533,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
68.096,4.0883796531527805,-3.0666502272654634,0.5760422047742351,2.9829812297201364,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
68.608,4.211753595300181,-3.1156539975111635,0.5738452343410647,2.7990485904192486,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
69.12,4.388891702721735,-3.1823093027014724,0.5751813741340517,2.612408459154745,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
69.632,4.576100033758698,-3.265976894827052,0.5762738358334857,2.5611650195818614,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
70.144,4.788095178866091,-3.3765695895689634,0.5745934843763806,2.681440937071154,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
70.656,5.023904792952869,-3.495951966571605,0.5750047739324569,2.869432503960058,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
71.168,5.281747312030021,-3.603096350732447,0.5758149934092053,3.072751731918625,ESCAPE,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
71.68,5.538646452696956,-3.6823028774513555,0.5752071880247779,-3.0231420124209754,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
72.19200000000001,5.6929879087824915,-3.741046162455231,0.5748460740348325,-2.873979361713394,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
72.70400000000001,5.740421284487433,-3.79773191132315,0.5751163123314847,-2.7355446148271003,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
73.21600000000001,5.71863926102172,-3.8606729784048057,0.5754551380737012,-2.604084526186314,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
73.72800000000001,5.654070948483435,-3.9338880666842218,0.5751771954599969,-2.4781476170324357,AVOID,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
74.24,5.565496929799032,-4.018984494456075,0.575002774951392,-2.3572548660988004,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
74.752,5.445416981781878,-4.139236560620958,0.575117582991673,-2.243079300257754,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
75.264,5.262283465245337,-4.348344839604756,0.5754696364869849,-2.2041685207772646,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
75.776,5.035646693067607,-4.62856468508891,0.5751129599465291,-2.2287993091218063,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
76.288,4.778676568751517,-4.951223910618674,0.5750091748968467,-2.286876837425949,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
76.8,4.495664785391619,-5.293719235010411,0.5753505482836002,-2.3517162331319357,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
77.312,4.188549343457275,-5.640498257767626,0.575304385442898,-2.408623249721195,GO,barrel,0.379553,0.0437297,0.76,0.0,0.0,0.0,0.0,-9.2393,0.710646
